Latitude,Longtitude,Width,TBearing
20.2607777777778,85.8046666666667,45,143.37
20.2481944444444,85.8224722222222,45,230.87
20.2410277777778,85.8205833333333,45,323.37
20.2408888888889,85.8130555555556,45,50.87
